id,commit,build,exec_time,comment,fix
1614,7f40c2c8,FAIL,2,Bug fixes in set matching parse.,{}
1615,e092621f,FAIL,2,Reflect changes in property package class renames.,{}
1616,a23eb4c8,FAIL,2,Make class names follow consistent naming pattern.,{}
1617,d7a7fcd6,FAIL,2,Bring back missing appendPattern method.,{}
1618,e5d945fd,FAIL,1,Minor comment clarification.,{}
1619,a8db2e4b,FAIL,2,Add test for parse formats,{}
1620,b9b9292a,FAIL,1,Handle ordinal dates,{}
1621,fd68de5e,FAIL,1,Fix a bug in timezone obtaining,{}
1622,d849be8e,FAIL,2,Support parsing more fractional time elements.,{}
1623,4eebf636,FAIL,1,Improve fraction parsing accuracy.,{}
1624,5d24a398,FAIL,1,Simplify set implementation.,{}
1625,c8bfdbcb,FAIL,1,Override set with simpler implementation.,{}
1626,35aca9c2,FAIL,1,Update to 2004,{}
1627,6d19e6d7,FAIL,1,Organize imports,{}
1628,f5cf1fab,FAIL,2,Optimized getMaximumValueForSet method.,{}
1629,61f556bb,FAIL,1,"In set, fix range check for fields with imprecise ranges.",{}
1630,7804df45,FAIL,2,Mathematically correct range error message.,{}
1631,52868920,FAIL,1,Support week date formats.,{}
1632,c97dc410,FAIL,1,Describe package.,{}
1633,face183f,FAIL,2,Minor spelling error.,{}
1634,c7049ff9,FAIL,1,Updated to version 2003e.,{}
1635,83fbf52a,FAIL,2,Completed Date/TimeOnly properties task.,{}
1636,db0d0b1b,FAIL,1,Removed isMatchingType method.,{}
1637,32cdb3a2,FAIL,2,Remove protected create method.,{}
1638,abfd9712,FAIL,1,Support mutable forms.,{}
1639,31c46e10,FAIL,1,Property support.,{}
1640,a5de35ca,FAIL,2,Support properties.,{}
1641,33e118fc,FAIL,2,Moved to new property package.,{}
1642,9e164be0,FAIL,1,Moved from parent package.,{}
1643,c0d3d407,FAIL,2,Include usage in javadoc.,{}
1644,49b93444,FAIL,1,"Rename appendNumeric to appendDecimal, reserving ""numeric"" for later use.",{}
1645,cd675bb9,FAIL,2,"Require appending formatter, not just a printer.",{}
1646,f20dbc8f,FAIL,1,Fix repository URL.,{}
1647,2b35ffc2,FAIL,2,Add interval.,{}
1648,a36dcd69,FAIL,1,Intervals done.,{}
1649,4ae145ad,FAIL,1,Add blurb on intervals.,{}
1650,67d0dbff,FAIL,2,Minor name correction.,{}
1651,b56257ce,FAIL,1,Added serialVersionUID.,{}
1652,21c26089,FAIL,2,Support leap.,{}
1653,6291c8bf,FAIL,1,Save original duration object if precise.,{}
1654,c667a205,FAIL,1,"Indent with spaces, not tabs.",{}
1655,3bce0685,FAIL,2,Interval formatting supported.,{}
1656,cf252ecc,FAIL,1,Support object onversion; define duration setting methods,{}
1657,25aa0414,FAIL,2,Support object onversion.,{}
1658,2fb51267,FAIL,1,Support setting duration.,{}
1659,db2191ad,FAIL,1,Added a few new types and dropped ISOYearMonth.,{}
1660,2c4229d0,FAIL,1,Support object conversion using automatic duration type selection.,{}
1661,5b168ff9,FAIL,1,Comment typos.,{}
1662,d40f8536,FAIL,2,Remove unused import.,{}
1663,fa7e966c,FAIL,1,Support converting intervals.,{}
1664,029dcff9,FAIL,2,Support selecting a duration type.,{}
1665,b8197b0f,FAIL,1,Removed redundant public keywords.,{}
1666,6f093d3b,FAIL,1,Comment consistency.,{}
1667,35d7ba61,FAIL,2,Added isPrecise method.,{}
1668,5c7f319a,FAIL,1,Added special conversion check.,{}
1669,58eac4bf,FAIL,2,Comment fix.,{}
1670,22e073ec,FAIL,1,Support convertng intervals to durations.,{}
1671,358fb5d5,FAIL,2,Intervals are back.,{}
1672,310e0c4e,FAIL,1,Usage comment fix.,{}
1673,05349230,FAIL,1,Duration formatting in place.,{}
1674,c2c22fdf,FAIL,2,Supports construction via ConverterManager.,{}
1675,878682b9,FAIL,1,Minor change to add(Object) method.,{}
1676,cfe3388e,FAIL,2,Added more methods to DurationConverter.,{}
1677,362a57a1,FAIL,1,Support converting strings to durations.,{}
1678,60cd3a8f,FAIL,2,Added.,{}
1679,d35adaa5,FAIL,2,Remove unused import.,{}
1680,079c0cbd,FAIL,1,Fix links.,{}
1681,53457442,FAIL,2,Fixed post goal.,{}
1682,45516c85,FAIL,1,"""without serialization -> ""without synchronization""",{}
1683,8f9d4d4d,FAIL,2,Move images to keep sourceforge happy,{}
1684,09fc5a06,FAIL,1,Full contribbuter list,{}
1685,a97704fe,FAIL,2,First website for joda-time,{}
1686,acc50162,FAIL,1,Remove usused tests,{}
1687,f1a476f4,FAIL,1,Don't copy unnecessary files to build directory; ZoneInfoCompiler args simplified.,{}
1688,b6f8660b,FAIL,2,Can specify source directory too.,{}
1689,4b616bb6,FAIL,1,Update to reference more people,{}
1690,8f53ce90,FAIL,2,Basic release notes,{}
1691,aed8060b,FAIL,1,Fix build script,{}
1692,23bf6bcc,FAIL,2,Initial website,{}
1693,e1301ddf,FAIL,1,Fix maven build to new UTCProvider,{}
1694,f75ec7b8,FAIL,2,Call to dropped method removed.,{}
1695,d3ddf13c,FAIL,1,Alternate printing now selects a supported field.,{}
1696,3099a72c,FAIL,2,UTCProvider moved out of DateTimeZone.,{}
1697,9309cdcc,FAIL,1,Added,{}
1698,8e779f03,FAIL,2,Finished parsing support.,{}
1699,b6272b13,FAIL,1,More comments.,{}
1700,048f3a5c,FAIL,2,Comment changes.,{}
1701,8af63231,FAIL,1,Minor error formatting fix.,{}
1702,28ba3f23,FAIL,2,Moved into DurationFormatterBuilder.,{}
1703,869c49c9,FAIL,1,Moved out UTCProvider.,{}
1704,c817e44f,FAIL,1,Moved out of DateTimeZone class.,{}
1705,3dbd6a94,FAIL,2,Exception message more general.,{}
1706,85ff24c6,FAIL,1,Move TODO to top level,{}
1707,0e07ac6b,FAIL,2,Move from Joda CVS,{}
1708,1ba4f986,FAIL,1,Add more ignores,{}
1709,b5012737,FAIL,2,Integrate joda-time code,{}
1710,07817694,FAIL,1,Update to new joda-time structure,{}
1711,110e1975,FAIL,2,More ignores,{}
1712,8fedb261,FAIL,1,Setup joda-time,{}
1713,7fe68f29,FAIL,2,Move version 0.9 to joda-time repository,{}
1714,70aab341,FAIL,1,initial checkin,{}
1715,42c898ff,FAIL,2,initial checkin,{}
1716,b596f23e,FAIL,1,New repository initialized by cvs2svn.,{}
