id,commit,build,exec_time,comment,fix,lastFix
269,3d53205,SUCCESS,8.0,Update commons-io to 2.2 from 2.1 (for testing.),{'lastFix': None},
270,beab55a,SUCCESS,6.0,Add missing @Override.,{'lastFix': None},
271,ee2a29c,SUCCESS,8.0,[LANG-798] Use generics in SerializationUtils,{'lastFix': None},
272,0648ef3,SUCCESS,9.0,Do not import *,{'lastFix': None},
273,232e271,SUCCESS,6.0,Do not import *,{'lastFix': None},
274,76421c9,SUCCESS,9.0,Do not import *,{'lastFix': None},
275,243c5ed,SUCCESS,8.0,Updating copyright to 2012,{'lastFix': None},
276,7feaa31,SUCCESS,8.0,Applying Benedikt Ritter's patch to fix the Checkstyle error in SerializationUtils - LANG-793,{'lastFix': None},
277,4898617,SUCCESS,8.0,add TODOs,{'lastFix': None},
278,1b9494a,SUCCESS,9.0,Adding javadoc note concerning LANG-755 and the bug in java.util.Calendar.,{'lastFix': None},
279,20e20c7,SUCCESS,7.0,Organize imports.,{'lastFix': None},
280,774e998,SUCCESS,8.0,Eat own dog food: StringUtils#isEmpty(String) and replace some but not all String#length() == 0 with String#isEmpty(),{'lastFix': None},
281,9971f64,SUCCESS,8.0,Add standard distributionManagement definition,{'lastFix': None},
282,0094550,SUCCESS,7.0,Documentation,{'lastFix': None},
283,c3a6229,SUCCESS,8.0,All tests should leave the registry empty,{'lastFix': None},
284,fb7e1ee,SUCCESS,8.0,Fix test failures by clearing out the registry for tests that try to show that the registry is left clean.,{'lastFix': None},
285,30fc06d,SUCCESS,7.0,Random test order to try and catch tests that fail to clear up afterwards,{'lastFix': None},
286,1f9b6d1,SUCCESS,9.0,Trying to find cause of Gump (and other) failures Ensure that registry starts out empty,{'lastFix': None},
287,a3a2af7,SUCCESS,9.0,Ensure fail message gives reason,{'lastFix': None},
288,4a84df2,SUCCESS,7.0,Simplifying the unaccent code to no longer support Java 5,{'lastFix': None},
289,45f2c8b,SUCCESS,9.0,"Per the VOTE on the ML, trunk can now use Java 6.",{'lastFix': None},
290,2bcd9a0,SUCCESS,8.0,Fix Javdoc.,{'lastFix': None},
291,213b1d5,SUCCESS,8.0,"Apply fix suggested by Benedikt Ritter on the ML: ""The problem is, that there is no method with name ""getTimeZoneOverridesCalendar()"" in DateParser, so that link can't be resolved (I think you already knew that :). I suppose the comment is meant to refer to getTimeZone() in java.util.Calendar. If so, you can fix that by changing the link to: {@link java.util.Calendar#getTimeZone()}""",{'lastFix': None},
292,bd59a19,SUCCESS,9.0,[LANG-788] SerializationUtils throws ClassNotFoundException when cloning primitive classes,{'lastFix': None},
293,d0cf0fd,SUCCESS,8.0,Fix Javdoc.,{'lastFix': None},
294,73804ed,SUCCESS,7.0,Fix Javdoc.,{'lastFix': None},
295,fb17b94,SUCCESS,9.0,Update parent POM and plugins.,{'lastFix': None},
296,a809e6f,SUCCESS,9.0,Match POM.,{'lastFix': None},
297,67a303d,SUCCESS,8.0,Update EasyMock to 3.1 from 3.0.,{'lastFix': None},
298,80807b3,SUCCESS,8.0,getInstance(locale) is Java 1.6+,{'lastFix': None},
299,cfafb7a,SUCCESS,8.0,Applying Felix Müller's patch from LANG-462 to fix a timezone assumption in a test and remove Java 6 interface implementation @Override statements,{'lastFix': None},
300,fe0e555,SUCCESS,7.0,test same prefix/suffix,{'lastFix': None},
301,f78ed4c,SUCCESS,9.0,Adding 462 and 786 to the change history,{'lastFix': None},
302,85a7311,SUCCESS,7.0,Applying Chas Honton's implementation of DateParser and subsequent integration into FastDateFormat and the time package. See LANG-462.,{'lastFix': None},
303,cf7211f,SUCCESS,8.0,[LANG-786] StringUtils equals() relies on undefined behavior; thanks to Daniel Trebbien,{'lastFix': None},
304,c8afaa3,SUCCESS,8.0,Adding the issues in 3.2 to changes.xml,{'lastFix': None},
305,e48d441,SUCCESS,7.0,"Fixing the DateIterator javadoc to indicate the end date is inclusive, not 'not inclusive'",{'lastFix': None},
306,666a46b,SUCCESS,9.0,Applying Ville Skyttä's patch from LANG-761 to fix the javadoc warnings in the Ant build,{'lastFix': None},
307,a3b479b,SUCCESS,8.0,Making StrBuilder Serializable per LANG-764,{'lastFix': None},
308,74642d1,SUCCESS,6.0,Dropping the serialVersionUID from EventListenerSupport per LANG-765,{'lastFix': None},
309,6abad08,SUCCESS,8.0,Fixing the StringUtils.split javadoc per Samurel Tardieu in LANG-783,{'lastFix': None},
310,59e7276,SUCCESS,9.0,Removed self from team list.,{'lastFix': None},
311,2542098,SUCCESS,7.0,Fix various boxing errors,{'lastFix': None},
312,f039e58,SUCCESS,9.0,"Suppress ""already instanceof"" warning because that is what we want to check",{'lastFix': None},
313,07114c7,SUCCESS,8.0,Adding Henning's GitHub pull request with a Triple implementation. LANG-675,{'lastFix': None},
314,2687020,SUCCESS,7.0,Create file in the correct location,{'lastFix': None},
315,6be9d66,SUCCESS,8.0,Ensure version does not get out of date,{'lastFix': None},
316,8185a9e,SUCCESS,9.0,[LANG-775] [LANG-776] fix related bugs dealing with type variable inheritance,{'lastFix': None},
317,76912e0,SUCCESS,6.0,[LANG-775] add failing test,{'lastFix': None},
318,8dae958,SUCCESS,9.0,[LANG-776] reverse bad assertion to make failing test,{'lastFix': None},
319,d6e2252,SUCCESS,8.0,original tests contained one message WRONG which seems to indicate a problem area in the code; elaborating message,{'lastFix': None},
320,72de230,FAIL,4.0,Add Commons LANG 2.6 downloads,{'lastFix': None},
321,5c754b8,SUCCESS,7.0,Fix typos: threadsafe -> thread-safe,{'lastFix': None},
322,cead705,SUCCESS,9.0,LANG-773 ImmutablePair doc contains nonsense text Clarify comment,{'lastFix': None},
323,f95396f,SUCCESS,7.0,LANG-772 ClassUtils.PACKAGE_SEPARATOR javadoc contains garbage text,{'lastFix': None},
324,5b6e00c,SUCCESS,9.0,Remove version # from LHS nav,{'lastFix': None},
325,c9b40c3,SUCCESS,9.0,Adding 3.1,{'lastFix': None},
326,955ae1b,SUCCESS,6.0,Setting release date for 3.1,{'lastFix': None},
327,afc649e,SUCCESS,9.0,Readying next version,{'lastFix': None},
328,aaf1919,SUCCESS,9.0,Adding link to GitHub mirror,{'lastFix': None},
329,663dfc4,SUCCESS,7.0,Returning to snapshots,{'lastFix': None},
330,569a416,SUCCESS,9.0,Removing snapshot,{'lastFix': None},
331,675f93f,SUCCESS,8.0,[LANG-762] Handle or document ReflectionToStringBuilder and ToStringBuilder for collections that are not thread safe. Better Javadocs. See Phil's comments in the Jira.,{'lastFix': None},
332,50c16fa,SUCCESS,7.0,Turn off long-running test for now.,{'lastFix': None},
333,dda3b1b,SUCCESS,8.0,Use Collection.isEmpty() instead of size() == 0,{'lastFix': None},
334,29468bd,SUCCESS,9.0,Remove superfluous parens like: return (foo + 1); int len = (foo + 1); if ((foo + 1 > 2)) ((String) foo),{'lastFix': None},
335,0852fa7,SUCCESS,7.0,Use blocks.,{'lastFix': None},
336,3a2b3c4,SUCCESS,8.0,"Eat own dog food: separator == null ? """" : separator -> ObjectUtils.toString(separator)",{'lastFix': None},
337,8792264,SUCCESS,9.0,Copying current rel notes into site,{'lastFix': None},
338,2eb9a23,SUCCESS,8.0,Remove superfluous parens.,{'lastFix': None},
339,1b6d1f7,SUCCESS,8.0,Setting back to snapshot,{'lastFix': None},
340,24ff882,SUCCESS,9.0,Setting version to 3.1 for release build,{'lastFix': None},
341,f9d5393,SUCCESS,7.0,Removing explicit definition of previous version of Lang per Sebb,{'lastFix': None},
342,e19bfcf,SUCCESS,8.0,Changing planned version from 3.0.2 to 3.1,{'lastFix': None},
343,d31092f,SUCCESS,9.0,Updating dependencies,{'lastFix': None},
344,dedc9c3,SUCCESS,6.0,Changing @since 3.0.2 to @since 3.1,{'lastFix': None},
345,7e3353f,SUCCESS,9.0,"Fix Clirr reporting, now picks up correct version.",{'lastFix': None},
346,ecc2515,SUCCESS,8.0,"Use Java 5 LinkedList API, not Java 6. Note that removeFirstOccurrence(Object) delegates to remove(Object) in Java 6.",{'lastFix': None},
347,c639845,SUCCESS,7.0,[LANG-762] Handle or document ReflectionToStringBuilder and ToStringBuilder for collections that are not thread safe.,{'lastFix': None},
348,a92833f,SUCCESS,8.0,@version $Id$,{'lastFix': None},
349,e190312,SUCCESS,9.0,@version $Id$,{'lastFix': None},
350,c426e1f,SUCCESS,6.0,[LANG-762] Handle or document ReflectionToStringBuilder and ToStringBuilder for collections that are not thread safe.,{'lastFix': None},
351,fe95f27,SUCCESS,8.0,[LANG-762] Handle or document ReflectionToStringBuilder and ToStringBuilder for collections that are not thread safe.,{'lastFix': None},
352,f7059c7,SUCCESS,9.0,Javadoc,{'lastFix': None},
353,d402b21,SUCCESS,6.0,Unnecessary semi-colons,{'lastFix': None},
354,10d5473,SUCCESS,9.0,Unnecessary Integer creation; actually wants long,{'lastFix': None},
355,c620dd1,SUCCESS,8.0,Avoid boolean boxing in asserts where possible,{'lastFix': None},
356,6ab98d9,SUCCESS,6.0,Suppress generic warning,{'lastFix': None},
357,e4b446d,SUCCESS,9.0,Moving to snapshot to avoid any accidental 3.0.2 builds,{'lastFix': None},
358,223827c,SUCCESS,8.0,Making the clirr comparison be the previous version (3.0.1),{'lastFix': None},
359,505d965,SUCCESS,7.0,Setting version as 3.0.2 for tagging,{'lastFix': None},
360,e788f2e,SUCCESS,9.0,Upgrading version numbers to 3.0.2,{'lastFix': None},
361,d45e291,SUCCESS,8.0,Updating release notes,{'lastFix': None},
362,312fc01,SUCCESS,7.0,Updating changes report per 3.0.2 issues in JIRA,{'lastFix': None},
363,b9a17cd,SUCCESS,9.0,Dropping comparators for next release (LANG-532),{'lastFix': None},
364,bbf4b72,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
365,3d5b719,SUCCESS,7.0,git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@1185710 13f79535-47bb-0310-9956-ffa450edef68,{'lastFix': None},
366,e4a6d82,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
367,90677fe,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
368,1f972ab,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
369,edf487b,SUCCESS,9.0,Port to JUnit 4.,{'lastFix': None},
370,0909ca8,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
371,c7f5578,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
372,bf3c9bb,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
373,3750017,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
374,0fd98f2,SUCCESS,7.0,Port to JUnit 4.,{'lastFix': None},
375,f5a0a81,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
376,5a9c101,SUCCESS,8.0,git-svn-id: https://svn.apache.org/repos/asf/commons/proper/lang/trunk@1183484 13f79535-47bb-0310-9956-ffa450edef68,{'lastFix': None},
377,df65fee,SUCCESS,8.0,Javadoc fixes.,{'lastFix': None},
378,0408ebb,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
379,f97f800,SUCCESS,7.0,Port to JUnit 4.,{'lastFix': None},
380,955fbd2,SUCCESS,8.0,Fix my email entry.,{'lastFix': None},
381,6b337b7,SUCCESS,9.0,[LANG-759] Add Support in SystemUtils for Windows Server 2003 and Windows Server 2008.,{'lastFix': None},
382,c282a0f,SUCCESS,7.0,LANG-744 Use IOD for stripAccent init,{'lastFix': None},
383,c475d17,SUCCESS,9.0,Update to JUnit 4.10 from 4.9.,{'lastFix': None},
384,ab759cc,SUCCESS,9.0,Update to JUnit 4.9 from 4.8.2.,{'lastFix': None},
385,7230ef5,SUCCESS,7.0,Adding additional example for whitespace per Bruno's patch in LANG-758,{'lastFix': None},
386,1ee5546,SUCCESS,8.0,[LANG-756] Add APIs ClassUtils.isPrimitiveWrapper(Class<?>) and isPrimitiveOrWrapper(Class<?>),{'lastFix': None},
387,0949b22,SUCCESS,9.0,Update my <timezone>.,{'lastFix': None},
388,fc7b1ab,SUCCESS,6.0,Update to commons-parent 22.,{'lastFix': None},
389,a69a39a,SUCCESS,8.0,Convert to Java 5 enhanced for loops.,{'lastFix': None},
390,ddbeaa9,SUCCESS,9.0,Making this package private as it lacks any public API value at the present,{'lastFix': None},
391,60880c5,SUCCESS,7.0,Making ComparatorChain implement Iterable. Including test and package private copy of Collections' UnmodifiableIterator,{'lastFix': None},
392,706307f,SUCCESS,8.0,"Simplifying ComparatorChain version from the version taken from Commons Collections. The ability to modify the comparator list, and the ability to reverse items (rather than simply wrapping in ReverseComparator) was complexity inducing. Also added a unit test.",{'lastFix': None},
393,ec49567,SUCCESS,9.0,Adding test for equals,{'lastFix': None},
394,89b3a16,SUCCESS,7.0,LANG-752 Fix createLong() so it behaves like createInteger(),{'lastFix': None},
395,304d710,SUCCESS,9.0,LANG-744 StringUtils throws java.security.AccessControlException on Google App Engine Display both Java6 and Sun exceptions when neither is available for stripAccents,{'lastFix': None},
396,5b429e8,SUCCESS,8.0,[LANG-751] Include the actual type in the Validate.isInstance and isAssignableFrom exception messages.,{'lastFix': None},
397,61af140,SUCCESS,7.0,Remove dead space.,{'lastFix': None},
398,d009c36,SUCCESS,9.0,Revert changes from r1166233: [LANG-750] Add MethodUtil APIs to call methods without parameters.,{'lastFix': None},
399,8f19463,SUCCESS,9.0,[LANG-750] Add MethodUtil APIs to call methods without parameters.,{'lastFix': None},
400,5194da1,SUCCESS,7.0,Convert to JUnit 4 from 3.,{'lastFix': None},
401,9277ed4,SUCCESS,9.0,Convert to JUnit 4 from 3.,{'lastFix': None},
402,7dc851a,SUCCESS,8.0,LANG-744 StringUtils throws java.security.AccessControlException on Google App Engine Change static code to catch and save Exception; only report failure if no method is available,{'lastFix': None},
403,57a060c,SUCCESS,7.0,Changes for [parent] 22-SNAPSHOT.,{'lastFix': None},
404,4f68d46,SUCCESS,8.0,Recast security manager test as an integration test (commented out.),{'lastFix': None},
405,cf9029c,SUCCESS,9.0,Running lang under a security manager and LANG-744.,{'lastFix': None},
406,8ed2ae8,SUCCESS,7.0,Use 2 spaces per indent instead of 4 for formatting and remove trailing spaces.,{'lastFix': None},
407,96be23e,SUCCESS,9.0,I meant to say: Updated maven-changes-plugin 2.4 to 2.6 maven-checkstyle-plugin 2.6 to 2.7. findbugs-maven-plugin 2.3.1 to 2.3.2 cobertura-maven-plugin 2.4 to 2.5.1 clirr-maven-plugin 2.2.2 to 2.3 maven-pmd-plugin 2.3 to 2.5,{'lastFix': None},
408,bf621f6,SUCCESS,9.0,Update Maven plugins:,{'lastFix': None},
409,4dce512,SUCCESS,7.0,Update Maven plugins:,{'lastFix': None},
410,e68bfa9,SUCCESS,8.0,Test [LANG-744] StringUtils throws java.security.AccessControlException on Google App Engine.,{'lastFix': None},
411,7b31808,SUCCESS,9.0,Test [LANG-744] StringUtils throws java.security.AccessControlException on Google App Engine.,{'lastFix': None},
412,9b5a18d,SUCCESS,7.0,Test [LANG-744] StringUtils throws java.security.AccessControlException on Google App Engine.,{'lastFix': None},
413,41c644d,SUCCESS,8.0,Adding a System.err when a security manager stops JDK 1.5 from being able to access the Sun Normalizer class. LANG-744,{'lastFix': None},
414,d3fe375,SUCCESS,8.0,Fixing the OSGi SymbolicName by updating the commons.componentid. Issue identified by Brandon Harper in LANG-749,{'lastFix': None},
415,144668e,SUCCESS,7.0,Clarify deprecation,{'lastFix': None},
416,875f997,SUCCESS,8.0,Removing most of the ComparatorUtils code. Need to figure out how to get rid of the last attribute.,{'lastFix': None},
417,4e5a629,SUCCESS,8.0,Adding javadoc for the type,{'lastFix': None},
418,a3efc77,SUCCESS,8.0,"Deprecating chomp(String, String) per Verneri Åberg's report in LANG-748",{'lastFix': None},
419,a4323dd,SUCCESS,8.0,Rolling back r1161378. NullComparator and ReverseComparator need the NATURAL_COMPARATOR field and the ComparableComparator.INSTANCE field is not a straight replacement,{'lastFix': None},
420,6596151,FAIL,7.0,"Removing ComparatorUtils. I don't think min/max(Obj,Obj,Comparator) are the most useful methods, and I'm not sure we need the static factory methods to instantiate the comparators.",{'lastFix': None},
421,13c7f19,SUCCESS,8.0,LANG-746 NumberUtils does not handle upper-case hex: 0X and -0X,{'lastFix': None},
422,a145b6d,SUCCESS,8.0,Avoid boxing of both arguments,{'lastFix': None},
423,a374648,SUCCESS,7.0,Adding current 3.0.2 items,{'lastFix': None},
424,87861f3,SUCCESS,7.0,Adding documentation that the Mutable numbers don't work as might be expected with String.format. LANG-698,{'lastFix': None},
425,fdd5b27,SUCCESS,8.0,Adding an exception to catch AccessControlExceptions in Google App Engine as reported by Clément Denis in LANG-744,{'lastFix': None},
426,03eb977,SUCCESS,7.0,"Adding FreeBSD, NetBSD and OpenBSD per Oliver's suggestion in LANG-695",{'lastFix': None},
427,c05773f,SUCCESS,9.0,Filling out ReverseComparator testing,{'lastFix': None},
428,3cae7aa,SUCCESS,8.0,Adding a basic ComparableComparator test,{'lastFix': None},
429,83669e0,SUCCESS,7.0,"Dropped @author notes, moved individuals to the pom.xml contributor list",{'lastFix': None},
430,a779346,SUCCESS,8.0,Adding a basic FixedOrderComparatorTest,{'lastFix': None},
431,55de945,SUCCESS,9.0,Removing excludes,{'lastFix': None},
432,bbd0690,SUCCESS,8.0,Adding a basic ReverseComparatorTest,{'lastFix': None},
433,da62120,SUCCESS,9.0,Adding a basic NullComparatorTest,{'lastFix': None},
434,30a3bf4,SUCCESS,9.0,Removing collections tests - far too complex a system for the comparators' needs. Will rewrite as standalone test classes,{'lastFix': None},
435,6b4c3f1,SUCCESS,6.0,Fixing the component-name (aka artifactId in Maven language). LANG-741,{'lastFix': None},
436,aca89df,SUCCESS,9.0,Port to JUnit 4.,{'lastFix': None},
437,05039e4,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
438,f73368f,FAIL,4.0,[LANG-736] CharUtils static final array CHAR_STRING is not needed to compute CHAR_STRING_ARRAY.,{'lastFix': None},
439,0caf664,SUCCESS,8.0,Port to JUnit 4.,{'lastFix': None},
440,bc8d659,SUCCESS,8.0,Replace non-ASCII hyphen with ASCII version,{'lastFix': None},
441,782e199,SUCCESS,8.0,"3.0.1 has been released - change to next snapshot version Hopefully that might fix Continuum build failures (cannot deploy artifact 3.0.1 - just as well, really)",{'lastFix': None},
